,user_id,content_id,watch_duration_minutes,device_used,watch_time,rating_given,age,country,preferred_genre,content_type,genre,duration_minutes
2379,196,2582,40.0,Tablet,2024-07-21 08:42:52.384984,3.0,69,Germany,Action,TV Show,Sci-Fi,49
2380,278,2582,71.0,Tablet,2024-07-12 08:42:52.418837,4.0,57,Germany,Action,TV Show,Sci-Fi,49
2381,21,2582,500.0,Mobile,2025-03-27 08:42:52.420546,2.0,61,Germany,Comedy,TV Show,Sci-Fi,49
2382,196,2748,48.0,Laptop,2024-06-17 08:42:52.387294,1.0,69,Germany,Action,Movie,Comedy,102
2383,196,627,15.0,Laptop,2024-08-24 08:42:52.390190,4.0,69,Germany,Action,Movie,Horror,51
2384,456,627,58.0,TV,2025-01-28 08:42:52.419943,3.0,23,USA,Documentary,Movie,Horror,51
2385,112,627,116.0,Tablet,2024-11-19 08:42:52.422511,3.0,68,USA,Drama,Movie,Horror,51
2386,206,627,27.0,Laptop,2024-12-29 08:42:52.386336,4.0,50,Germany,Drama,Movie,Horror,51
2387,196,1177,76.0,Mobile,2024-09-08 08:42:52.414758,1.0,69,Germany,Action,Movie,Action,81
2388,31,1177,157.0,TV,2024-07-23 08:42:52.419150,,66,India,Romance,Movie,Action,81
2389,336,1177,163.0,TV,2025-01-09 08:42:52.387493,4.0,21,USA,Romance,Movie,Action,81
2390,196,1412,84.0,,2024-10-15 08:42:52.420495,4.0,69,Germany,Action,TV Show,Horror,80
2391,124,1412,137.0,Laptop,2024-09-11 08:42:52.422868,1.0,26,Germany,Sci-Fi,TV Show,Horror,80
2392,196,2379,105.0,TV,2024-10-10 08:42:52.421341,,69,Germany,Action,Movie,Romance,131
2393,65,2379,142.0,,2024-04-16 08:42:52.416992,4.0,34,India,Drama,Movie,Romance,131
2394,160,2379,94.0,TV,2024-11-14 08:42:52.384169,3.0,66,Canada,Comedy,Movie,Romance,131
2395,24,2379,54.0,Laptop,2025-03-23 08:42:52.389942,5.0,19,India,Romance,Movie,Romance,131
2396,446,2179,7.0,TV,2025-03-25 08:42:52.381880,2.0,49,Germany,Romance,TV Show,Drama,105
2397,170,2179,115.0,Tablet,2024-07-08 08:42:52.416562,,60,Australia,Drama,TV Show,Drama,105
2398,446,1596,111.0,TV,2025-02-19 08:42:52.383218,3.0,49,Germany,Romance,Movie,Romance,78
2399,446,2701,56.0,Tablet,2024-08-16 08:42:52.383301,4.0,49,Germany,Romance,Movie,Horror,175
2400,446,1601,33.0,Tablet,2024-05-05 08:42:52.415299,,49,Germany,Romance,TV Show,Romance,162
2401,326,1601,140.0,Tablet,2024-04-09 08:42:52.414565,3.0,46,Germany,Action,TV Show,Romance,162
2402,473,1601,170.0,Laptop,2024-11-25 08:42:52.387876,4.0,52,Canada,Comedy,TV Show,Romance,162
2403,448,1601,88.0,TV,2024-07-04 08:42:52.420915,,39,USA,Romance,TV Show,Romance,162
2404,446,1585,144.0,TV,2024-12-26 08:42:52.416052,,49,Germany,Romance,Movie,Horror,99
2405,446,1955,120.0,TV,2024-06-05 08:42:52.418719,4.0,49,Germany,Romance,TV Show,Sci-Fi,125
2406,493,1955,139.0,Laptop,2024-06-13 08:42:52.383517,5.0,64,Australia,Comedy,TV Show,Sci-Fi,125
2407,446,38,66.0,Laptop,2025-02-14 08:42:52.420452,5.0,49,Germany,Romance,TV Show,Action,131
2408,378,38,28.0,Laptop,2024-10-20 08:42:52.385507,3.0,46,India,Sci-Fi,TV Show,Action,131
2409,499,38,68.0,Laptop,2024-09-09 08:42:52.416383,3.0,62,USA,Sci-Fi,TV Show,Action,131
2410,273,38,120.0,Laptop,2025-02-19 08:42:52.415725,2.0,58,Canada,Horror,TV Show,Action,131
2411,446,350,21.0,TV,2025-01-23 08:42:52.422132,5.0,49,Germany,Romance,TV Show,Documentary,136
2412,217,350,136.0,Laptop,2024-12-24 08:42:52.422200,3.0,66,Germany,Sci-Fi,TV Show,Documentary,136
2413,208,218,33.0,TV,2024-11-22 08:42:52.381883,4.0,59,UK,Horror,Movie,Action,38
2414,208,338,173.0,Laptop,2024-06-26 08:42:52.385226,4.0,59,UK,Horror,Movie,Horror,45
2415,208,1160,104.0,Tablet,2024-07-11 08:42:52.387545,3.0,59,UK,Horror,TV Show,Horror,105
2416,27,1160,49.0,Laptop,2024-12-25 08:42:52.420117,4.0,29,USA,Drama,TV Show,Horror,105
2417,208,2871,24.0,TV,2024-07-12 08:42:52.388026,2.0,59,UK,Horror,TV Show,Comedy,129
2418,256,2871,45.0,Laptop,2025-03-17 08:42:52.419872,4.0,33,India,Romance,TV Show,Comedy,129
2419,208,867,107.0,TV,2024-05-07 08:42:52.388222,4.0,59,UK,Horror,Movie,Action,110
2420,208,825,10.0,Mobile,2024-06-01 08:42:52.415005,4.0,59,UK,Horror,TV Show,Sci-Fi,132
2421,142,825,41.0,TV,2025-01-27 08:42:52.382938,4.0,64,Canada,Romance,TV Show,Sci-Fi,132
2422,173,825,92.0,TV,2024-11-14 08:42:52.420835,2.0,30,India,Drama,TV Show,Sci-Fi,132
2423,208,915,86.0,Mobile,2025-01-05 08:42:52.415347,2.0,59,UK,Horror,Movie,Documentary,129
2424,266,915,169.0,Tablet,2025-03-12 08:42:52.388035,5.0,43,UK,Horror,Movie,Documentary,129
2425,460,915,130.0,Mobile,2025-02-26 08:42:52.416520,3.0,50,USA,Comedy,Movie,Documentary,129
2426,3,915,154.0,Mobile,2024-10-18 08:42:52.422350,3.0,46,Australia,Drama,Movie,Documentary,129
2427,208,1047,155.0,Mobile,2025-01-22 08:42:52.416545,,59,UK,Horror,Movie,Documentary,41
2428,57,1047,53.0,Tablet,2024-08-11 08:42:52.387423,3.0,45,Germany,Documentary,Movie,Documentary,41
2429,309,1047,57.0,Laptop,2024-11-06 08:42:52.386965,2.0,37,Canada,Romance,Movie,Documentary,41
2430,208,2909,122.0,TV,2025-02-13 08:42:52.417399,1.0,59,UK,Horror,TV Show,Action,72
2431,166,2909,,Tablet,2024-05-31 08:42:52.386144,2.0,40,India,Drama,TV Show,Action,72
2432,208,1854,175.0,Tablet,2024-09-02 08:42:52.419972,3.0,59,UK,Horror,TV Show,Romance,83
2433,400,1854,115.0,Laptop,2024-08-29 08:42:52.388038,2.0,48,UK,Sci-Fi,TV Show,Romance,83
2434,208,414,25.0,,2024-07-20 08:42:52.421071,4.0,59,UK,Horror,TV Show,Comedy,71
2435,15,414,19.0,Tablet,2024-08-01 08:42:52.382390,1.0,57,Germany,Comedy,TV Show,Comedy,71
2436,470,2736,26.0,Tablet,2024-12-22 08:42:52.381887,3.0,69,Germany,Sci-Fi,TV Show,Documentary,145
2437,457,2736,148.0,Mobile,2024-12-31 08:42:52.418927,3.0,32,India,Romance,TV Show,Documentary,145
2438,229,2736,141.0,Mobile,2024-07-08 08:42:52.389067,4.0,19,UK,Horror,TV Show,Documentary,145
2439,470,1150,53.0,Laptop,2024-12-21 08:42:52.382303,5.0,69,Germany,Sci-Fi,Movie,Drama,86
2440,447,1150,129.0,,2024-08-26 08:42:52.421570,3.0,40,Canada,Action,Movie,Drama,86
2441,470,1296,8.0,TV,2024-07-20 08:42:52.383163,3.0,69,Germany,Sci-Fi,TV Show,Drama,73
2442,43,1296,80.0,TV,2024-05-05 08:42:52.385768,3.0,68,Germany,Drama,TV Show,Drama,73
2443,470,2031,50.0,Laptop,2024-06-27 08:42:52.384467,,69,Germany,Sci-Fi,Movie,Documentary,47
2444,144,2031,68.0,Tablet,2025-02-06 08:42:52.416366,1.0,20,USA,Horror,Movie,Documentary,47
2445,17,2031,86.0,TV,2024-06-13 08:42:52.422030,5.0,20,Australia,Romance,Movie,Documentary,47
2446,470,1916,171.0,Laptop,2025-01-27 08:42:52.385388,5.0,69,Germany,Sci-Fi,Movie,Horror,86
2447,140,1916,122.0,TV,2024-12-01 08:42:52.417084,5.0,52,Germany,Action,Movie,Horror,86
2448,470,1226,148.0,TV,2024-10-05 08:42:52.388580,4.0,69,Germany,Sci-Fi,TV Show,Documentary,134
2449,310,1226,59.0,Laptop,2025-01-01 08:42:52.421007,5.0,41,Canada,Comedy,TV Show,Documentary,134
2450,61,1226,50.0,Mobile,2025-04-06 08:42:52.415268,1.0,25,UK,Sci-Fi,TV Show,Documentary,134
2451,219,1226,50.0,Tablet,2024-06-24 08:42:52.386639,3.0,69,Australia,Documentary,TV Show,Documentary,134
2452,184,1226,163.0,Mobile,2024-11-23 08:42:52.387449,4.0,45,Germany,Action,TV Show,Documentary,134
2453,470,814,153.0,TV,2025-03-02 08:42:52.414888,1.0,69,Germany,Sci-Fi,Movie,Action,87
2454,470,1042,20.0,Mobile,2025-03-23 08:42:52.417755,1.0,69,Germany,Sci-Fi,TV Show,Horror,150
2455,310,1042,134.0,Laptop,2024-05-24 08:42:52.385997,5.0,41,Canada,Comedy,TV Show,Horror,150
2456,470,741,147.0,Mobile,2024-10-01 08:42:52.419221,4.0,69,Germany,Sci-Fi,Movie,Comedy,81
2457,227,741,14.0,Mobile,2025-03-25 08:42:52.421736,3.0,34,Australia,Romance,Movie,Comedy,81
2458,470,2637,27.0,Mobile,2024-07-17 08:42:52.419651,4.0,69,Germany,Sci-Fi,Movie,Action,73
2459,230,2637,29.0,Laptop,2024-11-04 08:42:52.420470,5.0,19,Germany,Horror,Movie,Action,73
2460,470,490,71.0,Tablet,2024-06-05 08:42:52.421038,1.0,69,Germany,Sci-Fi,Movie,Drama,159
2461,436,490,173.0,TV,2025-01-25 08:42:52.414401,5.0,63,USA,Romance,Movie,Drama,159
2462,104,1153,73.0,Tablet,2025-03-11 08:42:52.381905,5.0,24,USA,Horror,TV Show,Drama,42
2463,205,1153,87.0,Mobile,2025-02-28 08:42:52.389409,4.0,54,Germany,Documentary,TV Show,Drama,42
2464,172,1153,137.0,TV,2024-05-13 08:42:52.421452,3.0,53,Germany,Drama,TV Show,Drama,42
2465,104,498,59.0,Tablet,2024-07-26 08:42:52.382574,,24,USA,Horror,TV Show,Horror,111
2466,136,498,145.0,Laptop,2024-12-05 08:42:52.414755,2.0,39,Australia,Drama,TV Show,Horror,111
2467,175,498,91.0,Tablet,2025-03-19 08:42:52.388274,2.0,24,India,Documentary,TV Show,Horror,111
2468,104,2257,128.0,Mobile,2025-03-16 08:42:52.382862,1.0,24,USA,Horror,TV Show,Sci-Fi,56
2469,119,2257,73.0,Laptop,2025-02-09 08:42:52.421519,1.0,59,USA,Action,TV Show,Sci-Fi,56
2470,377,2257,33.0,Laptop,2024-06-04 08:42:52.421755,3.0,47,India,Drama,TV Show,Sci-Fi,56
2471,173,2257,78.0,Tablet,2024-05-09 08:42:52.416785,5.0,30,India,Drama,TV Show,Sci-Fi,56
2472,104,1919,143.0,TV,2024-10-23 08:42:52.386258,3.0,24,USA,Horror,Movie,Sci-Fi,121
2473,369,1919,105.0,TV,2025-02-09 08:42:52.415507,,65,India,Sci-Fi,Movie,Sci-Fi,121
2474,217,1919,92.0,Mobile,2025-01-11 08:42:52.420479,2.0,66,Germany,Sci-Fi,Movie,Sci-Fi,121
2475,355,1919,51.0,Laptop,2025-01-26 08:42:52.422256,3.0,55,India,Sci-Fi,Movie,Sci-Fi,121
2476,95,1919,88.0,Tablet,2024-05-17 08:42:52.414686,5.0,43,USA,Action,Movie,Sci-Fi,121
2477,104,1892,145.0,Mobile,2024-11-12 08:42:52.388259,4.0,24,USA,Horror,TV Show,Documentary,38
2478,369,1892,108.0,Tablet,2024-12-06 08:42:52.382076,5.0,65,India,Sci-Fi,TV Show,Documentary,38
2479,369,1892,90.0,Laptop,2024-05-09 08:42:52.422522,5.0,65,India,Sci-Fi,TV Show,Documentary,38
2480,460,1892,77.0,Mobile,2024-07-31 08:42:52.382312,1.0,50,USA,Comedy,TV Show,Documentary,38
2481,104,2037,109.0,TV,2024-10-31 08:42:52.420057,5.0,24,USA,Horror,Movie,Sci-Fi,159
2482,104,1281,104.0,TV,2024-05-22 08:42:52.420147,5.0,24,USA,Horror,Movie,Documentary,127
2483,197,1281,112.0,Tablet,2024-05-28 08:42:52.418375,4.0,30,UK,Horror,Movie,Documentary,127
2484,104,1843,109.0,Mobile,2025-01-01 08:42:52.420644,5.0,24,USA,Horror,Movie,Drama,175
2485,166,1843,54.0,Laptop,2024-05-13 08:42:52.420120,5.0,40,India,Drama,Movie,Drama,175
2486,152,1843,76.0,TV,2024-08-27 08:42:52.383795,1.0,32,Germany,Sci-Fi,Movie,Drama,175
2487,216,1843,111.0,Mobile,2024-11-26 08:42:52.420054,1.0,69,Canada,Sci-Fi,Movie,Drama,175
2488,360,1843,142.0,Mobile,2024-05-30 08:42:52.421583,5.0,44,Germany,Documentary,Movie,Drama,175
2489,230,57,162.0,Laptop,2025-02-04 08:42:52.381909,3.0,19,Germany,Horror,Movie,Comedy,40
2490,230,1223,177.0,Tablet,2024-12-26 08:42:52.382719,3.0,19,Germany,Horror,Movie,Action,62
2491,230,2470,112.0,TV,2024-11-26 08:42:52.383393,5.0,19,Germany,Horror,Movie,Documentary,31
2492,481,2470,172.0,TV,2024-10-20 08:42:52.387146,5.0,36,India,Drama,Movie,Documentary,31
2493,230,2487,25.0,TV,2024-04-29 08:42:52.385820,4.0,19,Germany,Horror,Movie,Drama,37
2494,343,2487,150.0,TV,2024-10-07 08:42:52.420877,5.0,24,Australia,Comedy,Movie,Drama,37
2495,205,2487,35.0,Mobile,2025-03-18 08:42:52.389767,1.0,54,Germany,Documentary,Movie,Drama,37
2496,426,1672,70.0,Laptop,2024-12-10 08:42:52.385535,5.0,67,Canada,Documentary,TV Show,Romance,155
2497,434,1672,71.0,Laptop,2024-08-03 08:42:52.420576,5.0,18,Germany,Romance,TV Show,Romance,155
2498,13,1672,98.0,Laptop,2024-06-04 08:42:52.416409,2.0,41,Australia,Horror,TV Show,Romance,155
2499,426,2267,41.0,Laptop,2024-09-13 08:42:52.422156,4.0,67,Canada,Documentary,Movie,Drama,130
2500,25,2267,83.0,Tablet,2024-06-02 08:42:52.420186,3.0,38,Germany,Sci-Fi,Movie,Drama,130
2501,426,1472,52.0,Tablet,2024-06-13 08:42:52.422729,5.0,67,Canada,Documentary,Movie,Drama,162
2502,257,1472,167.0,Mobile,2024-06-09 08:42:52.384006,3.0,50,Australia,Sci-Fi,Movie,Drama,162
2503,101,1563,19.0,TV,2025-03-07 08:42:52.384411,4.0,62,Germany,Romance,TV Show,Comedy,149
2504,65,1563,128.0,Tablet,2024-05-16 08:42:52.422278,4.0,34,India,Drama,TV Show,Comedy,149
2505,317,1563,42.0,TV,2024-09-17 08:42:52.388573,5.0,53,USA,Action,TV Show,Comedy,149
2506,101,1730,144.0,Mobile,2024-05-13 08:42:52.388697,5.0,62,Germany,Romance,Movie,Action,100
2507,101,916,164.0,TV,2024-05-28 08:42:52.389434,1.0,62,Germany,Romance,Movie,Documentary,146
2508,269,916,141.0,Laptop,2024-05-13 08:42:52.384184,3.0,37,UK,Romance,Movie,Documentary,146
2509,101,2383,27.0,Laptop,2024-12-03 08:42:52.418917,,62,Germany,Romance,Movie,Sci-Fi,94
2510,114,2383,,Laptop,2025-03-01 08:42:52.414656,4.0,25,USA,Drama,Movie,Sci-Fi,94
2511,101,1086,128.0,Tablet,2024-10-26 08:42:52.419227,5.0,62,Germany,Romance,TV Show,Comedy,174
2512,64,1086,87.0,Tablet,2024-05-24 08:42:52.383390,5.0,31,USA,Sci-Fi,TV Show,Comedy,174
2513,101,2685,178.0,TV,2024-08-11 08:42:52.419354,4.0,62,Germany,Romance,TV Show,Sci-Fi,91
2514,29,144,51.0,TV,2024-06-01 08:42:52.381920,5.0,61,Australia,Romance,TV Show,Action,152
2515,263,144,152.0,Tablet,2024-07-30 08:42:52.415866,,37,UK,Action,TV Show,Action,152
2516,29,2699,,Tablet,2024-08-27 08:42:52.386710,2.0,61,Australia,Romance,TV Show,Comedy,128
2517,29,435,158.0,Laptop,2025-01-14 08:42:52.387710,4.0,61,Australia,Romance,Movie,Comedy,117
2518,259,435,62.0,TV,2024-09-04 08:42:52.415047,5.0,23,UK,Drama,Movie,Comedy,117
2519,29,2110,103.0,Laptop,2024-11-26 08:42:52.388668,4.0,61,Australia,Romance,Movie,Drama,58
2520,29,2396,111.0,Laptop,2024-08-08 08:42:52.389982,,61,Australia,Romance,Movie,Drama,53
2521,210,2396,57.0,TV,2024-04-12 08:42:52.384286,4.0,41,India,Comedy,Movie,Drama,53
2522,29,2753,98.0,TV,2024-09-24 08:42:52.416298,4.0,61,Australia,Romance,Movie,Romance,112
2523,198,2753,108.0,TV,2025-02-20 08:42:52.418433,1.0,58,Australia,Romance,Movie,Romance,112
2524,29,2576,82.0,Mobile,2025-01-11 08:42:52.417751,4.0,61,Australia,Romance,TV Show,Drama,170
2525,138,2576,68.0,Tablet,2024-06-24 08:42:52.385031,3.0,52,Canada,Horror,TV Show,Drama,170
2526,29,1708,52.0,Laptop,2025-02-23 08:42:52.418744,4.0,61,Australia,Romance,Movie,Comedy,93
2527,210,1708,142.0,Tablet,2024-12-11 08:42:52.419106,,41,India,Comedy,Movie,Comedy,93
2528,358,1708,34.0,TV,2024-04-21 08:42:52.383018,2.0,25,Australia,Romance,Movie,Comedy,93
2529,269,1708,129.0,TV,2024-07-05 08:42:52.419181,2.0,37,UK,Romance,Movie,Comedy,93
2530,29,2530,151.0,,2024-10-16 08:42:52.419091,2.0,61,Australia,Romance,TV Show,Sci-Fi,86
2531,72,2530,111.0,Laptop,2024-06-01 08:42:52.382376,2.0,59,India,Horror,TV Show,Sci-Fi,86
2532,29,939,105.0,Mobile,2024-12-01 08:42:52.419809,5.0,61,Australia,Romance,TV Show,Action,119
2533,278,939,70.0,Tablet,2024-04-17 08:42:52.387516,1.0,57,Germany,Action,TV Show,Action,119
2534,19,939,156.0,Laptop,2025-01-05 08:42:52.419812,1.0,19,Australia,Horror,TV Show,Action,119
2535,127,368,153.0,TV,2024-10-16 08:42:52.381924,2.0,51,USA,Comedy,TV Show,Romance,120
2536,268,368,141.0,Mobile,2024-05-31 08:42:52.386383,4.0,36,UK,Romance,TV Show,Romance,120
2537,127,2126,125.0,Laptop,2024-11-14 08:42:52.387173,3.0,51,USA,Comedy,Movie,Sci-Fi,152
2538,242,2126,48.0,TV,2024-12-21 08:42:52.422073,2.0,23,UK,Romance,Movie,Sci-Fi,152
2539,72,2126,104.0,Mobile,2024-12-03 08:42:52.416648,3.0,59,India,Horror,Movie,Sci-Fi,152
2540,274,2126,125.0,Tablet,2024-05-13 08:42:52.382830,,50,Australia,Documentary,Movie,Sci-Fi,152
2541,296,2126,104.0,Mobile,2025-03-07 08:42:52.388367,2.0,18,Canada,Documentary,Movie,Sci-Fi,152
2542,127,1017,44.0,Laptop,2024-06-18 08:42:52.389538,3.0,51,USA,Comedy,TV Show,Romance,135
2543,338,1483,24.0,Laptop,2025-03-21 08:42:52.381928,1.0,31,USA,Drama,TV Show,Sci-Fi,46
2544,435,1483,103.0,TV,2024-11-27 08:42:52.384763,3.0,25,Australia,Sci-Fi,TV Show,Sci-Fi,46
2545,338,1829,25.0,Laptop,2025-02-09 08:42:52.382452,3.0,31,USA,Drama,TV Show,Documentary,87
2546,25,1829,33.0,Mobile,2024-06-10 08:42:52.418102,5.0,38,Germany,Sci-Fi,TV Show,Documentary,87
2547,338,2077,,Laptop,2024-08-23 08:42:52.383567,1.0,31,USA,Drama,Movie,Documentary,96
2548,372,2077,82.0,TV,2024-04-17 08:42:52.420522,3.0,52,Australia,Romance,Movie,Documentary,96
2549,338,79,83.0,TV,2024-05-22 08:42:52.386264,,31,USA,Drama,TV Show,Documentary,139
2550,489,79,97.0,Mobile,2024-06-26 08:42:52.417885,5.0,26,USA,Action,TV Show,Documentary,139
2551,273,79,104.0,TV,2024-09-19 08:42:52.416334,4.0,58,Canada,Horror,TV Show,Documentary,139
2552,21,79,172.0,Mobile,2024-06-26 08:42:52.389503,3.0,61,Germany,Comedy,TV Show,Documentary,139
2553,338,2005,161.0,Laptop,2025-01-20 08:42:52.386467,1.0,31,USA,Drama,TV Show,Documentary,101
2554,428,2005,95.0,Laptop,2024-05-07 08:42:52.382397,5.0,41,Germany,Action,TV Show,Documentary,101
2555,114,2005,149.0,Tablet,2024-05-19 08:42:52.385009,3.0,25,USA,Drama,TV Show,Documentary,101
2556,338,2634,110.0,Laptop,2024-07-27 08:42:52.387312,4.0,31,USA,Drama,Movie,Comedy,134
2557,338,566,130.0,TV,2024-06-25 08:42:52.387628,3.0,31,USA,Drama,Movie,Horror,116
2558,465,566,46.0,Tablet,2024-08-03 08:42:52.422265,3.0,56,Australia,Documentary,Movie,Horror,116
2559,338,23,56.0,Tablet,2024-11-27 08:42:52.388594,4.0,31,USA,Drama,TV Show,Documentary,140
2560,80,23,170.0,Laptop,2024-12-15 08:42:52.385956,5.0,53,India,Drama,TV Show,Documentary,140
2561,417,23,146.0,Mobile,2025-03-10 08:42:52.414862,5.0,50,USA,Romance,TV Show,Documentary,140
2562,338,1334,98.0,TV,2025-01-28 08:42:52.418443,3.0,31,USA,Drama,TV Show,Comedy,78
2563,203,1334,72.0,Laptop,2024-06-06 08:42:52.416291,5.0,44,Australia,Romance,TV Show,Comedy,78
2564,235,1334,147.0,Tablet,2024-07-15 08:42:52.387679,4.0,50,Germany,Action,TV Show,Comedy,78
2565,10,2266,155.0,Mobile,2024-12-02 08:42:52.381931,5.0,40,Australia,Comedy,TV Show,Comedy,30
2566,10,613,122.0,TV,2025-01-31 08:42:52.382131,4.0,40,Australia,Comedy,Movie,Romance,111
2567,451,613,170.0,Mobile,2024-07-28 08:42:52.386723,1.0,39,USA,Romance,Movie,Romance,111
2568,10,2465,72.0,Tablet,2024-11-16 08:42:52.383813,3.0,40,Australia,Comedy,TV Show,Sci-Fi,31
2569,10,644,129.0,Laptop,2024-08-12 08:42:52.384361,3.0,40,Australia,Comedy,Movie,Comedy,177
2570,10,1517,63.0,Mobile,2024-10-24 08:42:52.385244,2.0,40,Australia,Comedy,TV Show,Documentary,53
2571,123,1517,178.0,Laptop,2025-03-26 08:42:52.382111,4.0,24,Australia,Romance,TV Show,Documentary,53
2572,403,1517,42.0,Tablet,2024-11-23 08:42:52.388023,,63,Australia,Drama,TV Show,Documentary,53
2573,10,105,136.0,Tablet,2024-04-20 08:42:52.414627,,40,Australia,Comedy,TV Show,Comedy,86
2574,484,105,94.0,Laptop,2024-08-18 08:42:52.417374,1.0,45,Canada,Action,TV Show,Comedy,86
2575,449,105,176.0,TV,2024-10-12 08:42:52.386725,5.0,68,India,Action,TV Show,Comedy,86
2576,95,105,105.0,Tablet,2024-10-03 08:42:52.388443,4.0,43,USA,Action,TV Show,Comedy,86
2577,10,2259,41.0,Tablet,2024-05-03 08:42:52.415711,1.0,40,Australia,Comedy,Movie,Drama,95
2578,318,2259,127.0,Tablet,2024-09-21 08:42:52.415374,1.0,55,Germany,Sci-Fi,Movie,Drama,95
2579,10,2945,99.0,Laptop,2024-08-23 08:42:52.419081,4.0,40,Australia,Comedy,Movie,Romance,117
2580,424,2945,5.0,Laptop,2024-07-27 08:42:52.416187,1.0,43,India,Drama,Movie,Romance,117
2581,255,2945,140.0,Tablet,2025-03-24 08:42:52.417411,,65,UK,Comedy,Movie,Romance,117
2582,472,2945,155.0,Tablet,2024-08-01 08:42:52.417074,5.0,64,Australia,Drama,Movie,Romance,117
2583,10,2646,17.0,TV,2024-06-06 08:42:52.422562,1.0,40,Australia,Comedy,TV Show,Comedy,175
2584,106,616,153.0,Mobile,2024-09-21 08:42:52.381934,5.0,41,UK,Romance,TV Show,Drama,165
2585,106,2207,168.0,TV,2025-03-24 08:42:52.383101,,41,UK,Romance,TV Show,Drama,175
2586,106,1520,70.0,Tablet,2024-06-20 08:42:52.419827,4.0,41,UK,Romance,Movie,Documentary,97
2587,379,1520,110.0,Mobile,2024-11-27 08:42:52.387988,4.0,63,Australia,Action,Movie,Documentary,97
2588,303,1520,103.0,Mobile,2025-01-29 08:42:52.414682,4.0,58,USA,Drama,Movie,Documentary,97
2589,106,944,65.0,Laptop,2024-06-04 08:42:52.421393,2.0,41,UK,Romance,Movie,Documentary,92
2590,159,944,47.0,Tablet,2024-08-19 08:42:52.382487,3.0,56,Germany,Drama,Movie,Documentary,92
2591,466,1589,5.0,Mobile,2024-12-01 08:42:52.381941,3.0,21,India,Horror,Movie,Sci-Fi,159
2592,205,1589,13.0,Mobile,2024-10-28 08:42:52.422000,4.0,54,Germany,Documentary,Movie,Sci-Fi,159
2593,318,1589,160.0,Tablet,2024-12-31 08:42:52.422388,5.0,55,Germany,Sci-Fi,Movie,Sci-Fi,159
2594,44,1589,17.0,Tablet,2024-06-23 08:42:52.419398,5.0,24,Germany,Documentary,Movie,Sci-Fi,159
2595,395,1589,48.0,Laptop,2024-07-04 08:42:52.419478,4.0,50,India,Documentary,Movie,Sci-Fi,159
2596,466,1760,146.0,Mobile,2024-07-21 08:42:52.414328,5.0,21,India,Horror,TV Show,Drama,154
2597,257,1760,9.0,Tablet,2024-11-20 08:42:52.422412,,50,Australia,Sci-Fi,TV Show,Drama,154
2598,412,1760,159.0,Laptop,2024-05-09 08:42:52.386881,5.0,59,USA,Documentary,TV Show,Drama,154
2599,308,1760,80.0,Laptop,2025-01-10 08:42:52.384407,3.0,20,Australia,Drama,TV Show,Drama,154
2600,466,333,159.0,Laptop,2024-07-29 08:42:52.414577,3.0,21,India,Horror,TV Show,Action,106
2601,466,797,20.0,Laptop,2024-05-21 08:42:52.417017,1.0,21,India,Horror,TV Show,Action,159
2602,465,797,174.0,Laptop,2025-03-21 08:42:52.387964,3.0,56,Australia,Documentary,TV Show,Action,159
2603,257,2490,147.0,TV,2025-02-23 08:42:52.381945,4.0,50,Australia,Sci-Fi,Movie,Comedy,127
2604,257,330,11.0,Laptop,2024-05-14 08:42:52.383935,,50,Australia,Sci-Fi,TV Show,Horror,156
2605,91,330,29.0,Mobile,2024-11-22 08:42:52.390083,2.0,62,Germany,Action,TV Show,Horror,156
2606,257,2398,158.0,Laptop,2025-01-01 08:42:52.385374,1.0,50,Australia,Sci-Fi,Movie,Sci-Fi,135
2607,265,2398,78.0,Laptop,2025-01-11 08:42:52.382216,5.0,36,India,Horror,Movie,Sci-Fi,135
2608,469,2398,37.0,TV,2024-10-19 08:42:52.418049,3.0,49,India,Romance,Movie,Sci-Fi,135
2609,257,555,48.0,TV,2024-08-25 08:42:52.385672,5.0,50,Australia,Sci-Fi,TV Show,Romance,166
2610,279,555,157.0,Laptop,2025-02-24 08:42:52.419821,5.0,18,UK,Romance,TV Show,Romance,166
2611,427,555,141.0,Laptop,2025-02-08 08:42:52.388153,3.0,42,Germany,Comedy,TV Show,Romance,166
2612,257,2187,54.0,Mobile,2024-11-09 08:42:52.386451,5.0,50,Australia,Sci-Fi,TV Show,Comedy,98
2613,257,1012,129.0,TV,2025-01-28 08:42:52.388103,3.0,50,Australia,Sci-Fi,TV Show,Drama,101
2614,257,1220,179.0,Mobile,2024-06-26 08:42:52.388364,5.0,50,Australia,Sci-Fi,TV Show,Sci-Fi,104
2615,90,1220,115.0,TV,2025-02-13 08:42:52.417304,3.0,33,India,Sci-Fi,TV Show,Sci-Fi,104
2616,396,1220,13.0,Laptop,2024-10-06 08:42:52.422687,2.0,20,USA,Action,TV Show,Sci-Fi,104
2617,257,431,29.0,TV,2024-12-08 08:42:52.388783,5.0,50,Australia,Sci-Fi,TV Show,Drama,60
2618,11,431,46.0,TV,2024-10-17 08:42:52.421078,2.0,28,USA,Documentary,TV Show,Drama,60
2619,257,2958,66.0,Laptop,2025-02-24 08:42:52.389602,4.0,50,Australia,Sci-Fi,TV Show,Action,65
2620,266,2958,175.0,TV,2025-03-07 08:42:52.382015,5.0,43,UK,Horror,TV Show,Action,65
